episode,score,moving_avg_100,epsilon,loss,elapsed_s
509,11.0,13.76,0.078,0.05473,1099.2
510,19.0,13.81,0.0776,0.06483,1101.3
511,9.0,13.76,0.0772,0.01731,1103.4
512,14.0,13.74,0.0768,0.02307,1105.7
513,9.0,13.67,0.0764,0.01865,1107.9
514,11.0,13.68,0.076,0.02927,1110.1
515,17.0,13.69,0.0757,0.03412,1112.4
516,16.0,13.72,0.0753,0.05087,1114.5
517,15.0,13.76,0.0749,0.06531,1116.7
518,10.0,13.68,0.0745,0.08227,1118.9
519,14.0,13.68,0.0742,0.04412,1121.2
520,18.0,13.77,0.0738,0.03704,1123.5
521,12.0,13.71,0.0734,0.0301,1125.7
522,15.0,13.75,0.0731,0.05146,1127.9
523,15.0,13.78,0.0727,0.0239,1130.2
524,13.0,13.77,0.0723,0.07054,1132.6
525,17.0,13.82,0.072,0.04283,1134.8
526,15.0,13.8,0.0716,0.07642,1137.0
527,20.0,13.87,0.0712,0.02809,1139.2
528,18.0,13.93,0.0709,0.02921,1141.4
529,16.0,13.92,0.0705,0.04086,1143.8
530,15.0,13.98,0.0702,0.05613,1146.0
531,14.0,13.97,0.0698,0.03875,1148.4
532,11.0,13.92,0.0695,0.06036,1150.8
533,14.0,13.96,0.0691,0.03034,1153.2
534,12.0,13.95,0.0688,0.02353,1155.4
535,16.0,13.97,0.0684,0.04372,1157.9
536,11.0,13.92,0.0681,0.05904,1160.4
537,14.0,13.97,0.0678,0.01663,1162.8
538,18.0,14.01,0.0674,0.04008,1165.1
539,14.0,14.03,0.0671,0.06184,1167.5
540,17.0,14.07,0.0668,0.05012,1170.0
541,11.0,14.06,0.0664,0.05059,1172.3
542,11.0,14.01,0.0661,0.04161,1174.5
543,13.0,14.02,0.0658,0.06019,1176.7
544,15.0,14.05,0.0654,0.0757,1179.0
545,16.0,14.08,0.0651,0.02821,1181.1
546,15.0,14.1,0.0648,0.04392,1183.2
547,12.0,14.08,0.0645,0.0238,1185.4
548,15.0,14.13,0.0641,0.05182,1187.6
549,18.0,14.11,0.0638,0.02723,1189.8
550,14.0,14.08,0.0635,0.03216,1192.2
551,14.0,14.14,0.0632,0.04103,1194.6
552,22.0,14.22,0.0629,0.04103,1196.9
553,11.0,14.15,0.0625,0.03292,1199.2
554,18.0,14.13,0.0622,0.0233,1201.4
555,13.0,14.11,0.0619,0.04084,1203.5
556,10.0,14.09,0.0616,0.06857,1205.6
557,14.0,14.06,0.0613,0.03655,1207.9
558,17.0,14.08,0.061,0.05166,1210.3
559,12.0,14.1,0.0607,0.0576,1212.5
560,18.0,14.18,0.0604,0.04898,1214.6
561,20.0,14.2,0.0601,0.05736,1216.7
562,9.0,14.16,0.0598,0.0297,1218.7
563,13.0,14.19,0.0595,0.03946,1221.0
564,17.0,14.24,0.0592,0.03511,1223.2
565,12.0,14.26,0.0589,0.03315,1225.5
566,17.0,14.31,0.0586,0.09129,1227.7
567,17.0,14.37,0.0583,0.02788,1230.0
568,11.0,14.34,0.058,0.07892,1232.3
569,17.0,14.32,0.0577,0.09677,1234.3
570,18.0,14.39,0.0574,0.0577,1236.5
571,15.0,14.4,0.0571,0.03061,1238.6
572,18.0,14.49,0.0569,0.05752,1240.6
573,16.0,14.51,0.0566,0.02405,1242.9
