episode,score,moving_avg_100,epsilon,loss,elapsed_s
511,19.0,10.4,0.0772,0.00911,1208.4
512,4.0,10.28,0.0768,0.01062,1211.0
513,8.0,10.25,0.0764,0.01235,1213.7
514,13.0,10.34,0.076,0.00595,1216.2
515,12.0,10.41,0.0757,0.00784,1218.6
516,16.0,10.5,0.0753,0.00798,1220.9
517,7.0,10.42,0.0749,0.01312,1223.6
518,15.0,10.52,0.0745,0.0044,1226.2
519,8.0,10.53,0.0742,0.0103,1228.7
520,12.0,10.54,0.0738,0.00363,1231.6
521,12.0,10.59,0.0734,0.00304,1234.0
522,11.0,10.56,0.0731,0.00471,1236.5
523,14.0,10.6,0.0727,0.01101,1238.9
524,10.0,10.63,0.0723,0.00515,1241.4
525,3.0,10.59,0.072,0.01691,1243.9
526,8.0,10.59,0.0716,0.00517,1246.1
527,13.0,10.65,0.0712,0.00778,1248.5
528,11.0,10.62,0.0709,0.00981,1251.1
529,15.0,10.69,0.0705,0.0032,1253.6
530,10.0,10.64,0.0702,0.00817,1256.0
531,11.0,10.64,0.0698,0.00851,1258.4
532,15.0,10.63,0.0695,0.00459,1260.8
533,8.0,10.62,0.0691,0.00547,1263.3
534,11.0,10.7,0.0688,0.00481,1265.6
535,11.0,10.72,0.0684,0.00554,1267.9
536,14.0,10.75,0.0681,0.00549,1270.3
537,8.0,10.75,0.0678,0.015,1272.9
538,6.0,10.65,0.0674,0.00383,1275.3
539,16.0,10.72,0.0671,0.00413,1277.6
540,9.0,10.73,0.0668,0.00565,1280.0
541,14.0,10.75,0.0664,0.00939,1282.2
542,8.0,10.71,0.0661,0.00979,1284.5
543,12.0,10.69,0.0658,0.00706,1287.0
544,10.0,10.65,0.0654,0.00358,1289.5
545,10.0,10.63,0.0651,0.01035,1292.0
546,8.0,10.63,0.0648,0.0075,1294.3
547,12.0,10.63,0.0645,0.01777,1296.8
548,4.0,10.53,0.0641,0.00671,1299.2
549,6.0,10.52,0.0638,0.00669,1301.8
550,11.0,10.47,0.0635,0.00398,1304.2
551,14.0,10.47,0.0632,0.00702,1306.6
552,12.0,10.48,0.0629,0.00412,1309.1
553,11.0,10.51,0.0625,0.00828,1311.5
554,16.0,10.58,0.0622,0.00391,1313.8
555,2.0,10.47,0.0619,0.00496,1316.2
556,12.0,10.46,0.0616,0.0088,1318.6
557,9.0,10.47,0.0613,0.01028,1320.9
558,14.0,10.5,0.061,0.01129,1323.3
559,14.0,10.56,0.0607,0.00862,1325.6
560,13.0,10.6,0.0604,0.00674,1327.9
561,13.0,10.64,0.0601,0.01045,1330.3
562,15.0,10.72,0.0598,0.0065,1332.8
563,19.0,10.8,0.0595,0.00932,1335.2
564,20.0,10.89,0.0592,0.00411,1337.5
565,12.0,10.94,0.0589,0.00633,1339.9
566,11.0,10.94,0.0586,0.00895,1342.2
567,14.0,10.96,0.0583,0.01085,1344.7
568,11.0,10.96,0.058,0.00621,1347.2
569,8.0,11.03,0.0577,0.00821,1349.5
570,14.0,11.05,0.0574,0.00765,1351.9
571,9.0,11.01,0.0571,0.0094,1354.2
572,15.0,11.1,0.0569,0.00624,1356.6
