episode,score,moving_avg_100,epsilon,loss,elapsed_s
525,18.0,12.69,0.072,0.00979,1272.7
526,11.0,12.69,0.0716,0.01342,1275.1
527,12.0,12.71,0.0712,0.01934,1277.5
528,12.0,12.68,0.0709,0.01209,1279.8
529,10.0,12.66,0.0705,0.00648,1282.3
530,17.0,12.68,0.0702,0.00751,1284.8
531,18.0,12.78,0.0698,0.00547,1287.3
532,15.0,12.8,0.0695,0.04278,1289.8
533,9.0,12.69,0.0691,0.02021,1292.4
534,13.0,12.63,0.0688,0.0145,1294.9
535,15.0,12.76,0.0684,0.03163,1297.4
536,14.0,12.77,0.0681,0.01197,1299.9
537,10.0,12.74,0.0678,0.00756,1302.6
538,11.0,12.71,0.0674,0.01318,1305.0
539,6.0,12.67,0.0671,0.02122,1307.9
540,15.0,12.68,0.0668,0.01069,1310.6
541,15.0,12.72,0.0664,0.00374,1313.0
542,15.0,12.75,0.0661,0.00758,1315.5
543,16.0,12.8,0.0658,0.03707,1317.8
544,14.0,12.88,0.0654,0.00784,1320.3
545,12.0,12.86,0.0651,0.00471,1322.8
546,16.0,12.87,0.0648,0.00606,1325.3
547,16.0,12.93,0.0645,0.04059,1327.9
548,9.0,12.92,0.0641,0.00957,1330.4
549,15.0,12.99,0.0638,0.00402,1333.0
550,14.0,13.0,0.0635,0.00308,1335.5
551,13.0,13.02,0.0632,0.02154,1338.1
552,22.0,13.17,0.0629,0.00529,1340.5
553,13.0,13.12,0.0625,0.05049,1342.9
554,21.0,13.24,0.0622,0.01409,1345.7
555,18.0,13.28,0.0619,0.00839,1348.3
556,9.0,13.3,0.0616,0.05835,1350.8
557,16.0,13.32,0.0613,0.01178,1353.4
558,0.0,13.22,0.061,0.00525,1355.8
559,12.0,13.25,0.0607,0.03593,1358.4
560,12.0,13.2,0.0604,0.01216,1360.8
561,18.0,13.23,0.0601,0.00415,1363.2
562,14.0,13.26,0.0598,0.00702,1365.6
563,17.0,13.33,0.0595,0.00704,1368.0
564,12.0,13.33,0.0592,0.00512,1370.3
565,14.0,13.37,0.0589,0.00537,1372.9
566,9.0,13.32,0.0586,0.00541,1375.6
567,11.0,13.24,0.0583,0.0147,1378.2
568,9.0,13.14,0.058,0.00627,1380.7
569,12.0,13.13,0.0577,0.01899,1383.1
