episode,score,moving_avg_100,epsilon,loss,elapsed_s
528,12.0,13.09,0.0709,0.00531,1184.0
529,14.0,13.08,0.0705,0.0042,1186.1
530,18.0,13.12,0.0702,0.01702,1188.2
531,14.0,13.17,0.0698,0.00331,1190.4
532,10.0,13.08,0.0695,0.01585,1192.4
533,14.0,13.06,0.0691,0.00807,1194.5
534,12.0,13.02,0.0688,0.00378,1196.8
535,16.0,13.06,0.0684,0.01309,1199.0
536,13.0,13.16,0.0681,0.0143,1201.0
537,14.0,13.17,0.0678,0.00809,1203.3
538,22.0,13.29,0.0674,0.01163,1205.6
539,13.0,13.37,0.0671,0.00256,1207.8
540,17.0,13.43,0.0668,0.01168,1209.9
541,14.0,13.38,0.0664,0.00618,1212.1
542,14.0,13.36,0.0661,0.00494,1214.3
543,16.0,13.42,0.0658,0.00493,1216.5
544,14.0,13.41,0.0654,0.01695,1218.6
545,13.0,13.39,0.0651,0.00774,1220.7
546,14.0,13.46,0.0648,0.01823,1223.0
547,11.0,13.41,0.0645,0.0369,1225.2
548,15.0,13.45,0.0641,0.00843,1227.3
549,16.0,13.45,0.0638,0.01394,1229.3
550,22.0,13.57,0.0635,0.01176,1231.5
551,20.0,13.67,0.0632,0.03599,1233.7
552,15.0,13.71,0.0629,0.01182,1235.9
553,18.0,13.75,0.0625,0.01597,1238.1
554,15.0,13.76,0.0622,0.00597,1240.4
555,16.0,13.79,0.0619,0.00414,1242.6
556,10.0,13.76,0.0616,0.00353,1244.7
557,17.0,13.86,0.0613,0.04369,1246.9
558,17.0,13.87,0.061,0.00551,1249.5
559,16.0,13.88,0.0607,0.0054,1251.8
560,14.0,13.89,0.0604,0.00749,1254.2
561,15.0,13.9,0.0601,0.01259,1256.4
562,12.0,13.9,0.0598,0.00875,1258.5
563,15.0,13.9,0.0595,0.00931,1260.5
564,13.0,13.86,0.0592,0.01176,1262.9
565,13.0,13.9,0.0589,0.01129,1265.0
566,16.0,13.93,0.0586,0.04667,1267.2
567,10.0,13.89,0.0583,0.00814,1269.4
568,17.0,13.9,0.058,0.0061,1271.5
569,14.0,13.92,0.0577,0.00748,1273.8
570,9.0,13.83,0.0574,0.00512,1276.0
571,14.0,13.84,0.0571,0.06452,1278.3
572,15.0,13.87,0.0569,0.00358,1280.5
573,15.0,13.86,0.0566,0.00404,1282.7
