episode,score,moving_avg_100,epsilon,loss,elapsed_s
526,21.0,17.08,0.0,0.01331,1282.8
527,19.0,17.12,0.0,0.01526,1285.3
528,18.0,17.09,0.0,0.00874,1287.6
529,15.0,17.11,0.0,0.01129,1290.1
530,17.0,17.05,0.0,0.03765,1292.6
531,17.0,17.1,0.0,0.00798,1295.0
532,19.0,17.16,0.0,0.02353,1297.5
533,18.0,17.15,0.0,0.02682,1300.0
534,15.0,17.12,0.0,0.01401,1302.4
535,18.0,17.12,0.0,0.01922,1304.8
536,23.0,17.19,0.0,0.01308,1307.3
537,13.0,17.19,0.0,0.00445,1309.6
538,23.0,17.22,0.0,0.0099,1312.2
539,13.0,17.18,0.0,0.00542,1314.8
540,13.0,17.16,0.0,0.01446,1317.3
541,15.0,17.15,0.0,0.00299,1319.7
542,19.0,17.15,0.0,0.00726,1322.0
543,17.0,17.11,0.0,0.01474,1324.4
544,21.0,17.15,0.0,0.00668,1326.8
545,13.0,17.09,0.0,0.00954,1329.3
546,17.0,17.13,0.0,0.00941,1332.1
547,19.0,17.15,0.0,0.03802,1334.8
548,16.0,17.12,0.0,0.00801,1337.4
549,16.0,17.09,0.0,0.00778,1339.7
550,19.0,17.14,0.0,0.00477,1342.1
551,20.0,17.15,0.0,0.02395,1344.4
552,19.0,17.18,0.0,0.00478,1346.8
553,19.0,17.23,0.0,0.01367,1349.3
554,20.0,17.33,0.0,0.00482,1352.1
555,18.0,17.29,0.0,0.01857,1354.4
556,17.0,17.32,0.0,0.02005,1356.8
557,15.0,17.31,0.0,0.02333,1359.5
558,16.0,17.27,0.0,0.0084,1362.2
559,16.0,17.27,0.0,0.01937,1364.8
560,16.0,17.27,0.0,0.01484,1367.4
561,16.0,17.21,0.0,0.01193,1369.7
562,16.0,17.18,0.0,0.0177,1372.3
563,17.0,17.15,0.0,0.00746,1374.7
564,11.0,17.03,0.0,0.01504,1377.1
565,15.0,17.04,0.0,0.01314,1379.6
566,12.0,16.98,0.0,0.04157,1381.9
567,18.0,16.97,0.0,0.01828,1384.3
568,19.0,16.97,0.0,0.00599,1386.8
569,10.0,16.89,0.0,0.01151,1389.3
570,20.0,16.89,0.0,0.01263,1391.9
571,21.0,16.93,0.0,0.05438,1394.4
572,10.0,16.83,0.0,0.02705,1396.8
573,15.0,16.81,0.0,0.00613,1399.0
574,20.0,16.84,0.0,0.01382,1401.3
575,17.0,16.77,0.0,0.0165,1403.6
576,14.0,16.71,0.0,0.00703,1405.9
577,21.0,16.77,0.0,0.04496,1408.2
578,14.0,16.81,0.0,0.01766,1410.6
579,19.0,16.9,0.0,0.02296,1413.0
580,17.0,16.96,0.0,0.01399,1415.4
581,16.0,16.93,0.0,0.00527,1418.0
582,17.0,16.94,0.0,0.0095,1420.3
583,13.0,16.89,0.0,0.01086,1422.8
584,14.0,16.82,0.0,0.05254,1425.1
585,11.0,16.72,0.0,0.00884,1427.5
586,17.0,16.78,0.0,0.00926,1429.8
587,15.0,16.75,0.0,0.01032,1432.2
588,15.0,16.71,0.0,0.01081,1434.5
589,19.0,16.73,0.0,0.00531,1436.8
590,19.0,16.77,0.0,0.03721,1439.4
591,21.0,16.87,0.0,0.03682,1441.8
592,18.0,16.88,0.0,0.00537,1444.3
593,15.0,16.89,0.0,0.00728,1446.6
